日期,郯城马陵山地震台 FHD2[6],安丘地震台 FHD2[1],菏泽地电台 FHD2[4],莒县陵阳地震台 FHD2[1],无棣大山地震台 FHD2[4],济南地震台 FHD2[1]
20151025,-1084.04000,-476.12000,-426.26000,-1092.12000,1403.14000,-13.92000
20151026,-1084.00000,-476.96000,-426.02000,-1091.92000,1403.04000,-14.02000
20151027,-1083.64000,-475.40000,-425.12000,-1091.32000,1403.34000,-13.14000
20151028,-1083.72000,-475.16000,-425.72000,-1092.14000,1403.24000,-13.50000
20151029,-1083.22000,-474.96000,-425.24000,-1091.94000,1403.30000,-13.48000
20151030,-1084.30000,-475.66000,-425.22000,-1091.52000,1405.66000,-13.00000
20151031,-1083.68000,-475.20000,-426.46000,-1091.34000,1400.84000,-12.72000
20151101,-1085.04000,-474.70000,-426.60000,-1091.74000,1405.20000,-13.06000
20151102,-1083.86000,-475.56000,-425.72000,-1090.68000,1404.66000,-13.44000
20151103,-1086.38000,-474.80000,-426.02000,-1090.54000,1411.32000,-11.28000
20151104,-1085.92000,-473.92000,-425.06000,-1090.28000,1410.26000,-11.04000
20151105,-1083.98000,-474.50000,-424.90000,-1091.78000,1405.16000,-11.88000
20151106,-1085.18000,-474.82000,-426.66000,-1092.08000,1403.18000,-13.50000
20151107,-1084.74000,-472.54000,-426.64000,-1089.00000,1413.20000,-10.44000
20151108,99999.0,-474.98000,-427.56000,-1092.62000,1404.12000,-11.34000
20151109,-1083.04000,-473.56000,-426.66000,-1090.38000,1407.02000,-9.96000
20151110,-1085.58000,-474.48000,-426.10000,-1090.68000,1407.90000,-11.48000
20151111,-1085.06000,-474.66000,-426.18000,-1091.08000,1405.46000,-11.70000
20151112,-1083.58000,-474.60000,-425.64000,-1092.88000,1405.70000,-12.44000
20151113,-1082.82000,-475.48000,-425.58000,-1091.92000,1406.76000,-12.92000
20151114,-1084.44000,-474.74000,-425.56000,-1092.92000,1404.32000,-12.42000
20151115,-1084.18000,-474.78000,-426.02000,-1091.96000,1405.72000,-12.70000
20151116,-1084.84000,-474.54000,-426.34000,-1093.00000,1405.98000,-11.10000
20151117,-1083.36000,-474.84000,-426.50000,-1090.98000,1405.02000,-12.28000
20151118,-1084.10000,-475.00000,-426.72000,-1091.84000,1405.90000,-12.64000
20151119,-1084.88000,-474.36000,-425.64000,-1090.98000,1406.80000,-12.40000
20151120,-1084.44000,-475.12000,-425.62000,-1090.94000,1394.80000,-12.94000
20151121,-1083.42000,-475.00000,-426.28000,-1090.76000,1404.38000,-12.66000
20151122,-1083.76000,-475.14000,-426.00000,-1090.62000,1404.62000,-12.44000
20151123,-1083.90000,-475.34000,-425.92000,-1090.92000,1404.24000,-12.82000
20151124,-1083.66000,-475.24000,-425.74000,-1089.94000,1404.46000,-12.40000
20151125,-1083.32000,-474.84000,-425.52000,-1090.70000,1403.98000,-12.66000
20151126,-1083.18000,-475.56000,-426.10000,-1090.44000,1403.90000,-12.86000
20151127,-1083.16000,-475.44000,-425.26000,-1090.58000,1404.70000,-12.02000
20151128,-1084.14000,-474.74000,-425.52000,-1090.80000,1405.20000,-11.34000
20151129,-1084.06000,-475.28000,-425.54000,-1090.56000,1405.32000,-12.08000
20151130,-1084.30000,-473.92000,-425.82000,-1090.20000,1411.08000,-11.44000
20151201,-1083.58000,-474.54000,-425.62000,-1090.90000,1406.70000,-11.50000
20151202,-1085.00000,-474.66000,-425.70000,-1091.28000,1407.14000,-12.18000
20151203,-1084.68000,-474.54000,-425.68000,-1091.20000,1405.46000,-12.42000
20151204,-1084.06000,-477.74000,-425.84000,-1091.00000,1405.88000,-12.88000
20151205,-1084.32000,-474.98000,-425.78000,-1091.00000,1404.78000,-12.46000
20151206,-1084.42000,-475.08000,-425.06000,-1090.62000,1405.82000,-10.12000
20151207,-1083.80000,-475.66000,-425.40000,-1090.52000,1405.98000,-12.88000
20151208,-1084.60000,-474.88000,-425.64000,-1091.28000,1405.14000,-12.38000
20151209,-1084.10000,-474.64000,-425.78000,-1090.66000,1405.40000,-12.36000
20151210,-1084.48000,-474.24000,-425.74000,-1090.48000,1406.78000,-11.46000
20151211,-1085.16000,-475.28000,-425.60000,-1092.48000,1403.32000,-13.44000
20151212,-1083.56000,-474.74000,-425.74000,-1090.22000,1405.06000,-12.24000
20151213,-1083.98000,-474.74000,-425.64000,-1090.32000,1405.02000,-12.40000
20151214,-1084.12000,-474.74000,-426.10000,-1090.20000,1405.52000,-12.98000
20151215,-1084.14000,-474.22000,-425.18000,-1090.98000,1407.00000,-11.32000
20151216,-1083.68000,-474.60000,-425.94000,-1091.24000,1406.40000,-12.14000
20151217,-1083.82000,-474.96000,-425.68000,-1091.80000,1404.96000,-12.34000
20151218,-1083.76000,-474.96000,-425.92000,-1091.10000,1405.16000,-13.02000
20151219,-1084.16000,-475.00000,-425.44000,-1091.04000,1404.94000,-12.88000
20151220,-1086.70000,-474.44000,-425.80000,-1092.62000,1407.64000,-10.68000
20151221,-1086.90000,-472.98000,-426.74000,-1089.82000,1414.48000,-10.30000
20151222,-1084.88000,-474.34000,-426.52000,-1089.90000,1409.02000,-11.44000
20151223,-1085.10000,-475.06000,-426.58000,-1091.26000,1406.72000,-13.26000
20151224,-1084.46000,-475.06000,-426.46000,-1090.42000,1407.08000,-13.48000
20151225,-1084.60000,-475.18000,-426.00000,-1092.24000,1404.68000,-13.14000
20151226,-1084.24000,-475.08000,-426.44000,-1091.22000,1404.42000,-13.02000
20151227,-1084.96000,-475.46000,-425.98000,-1091.70000,1404.74000,-12.80000
20151228,-1084.26000,-474.62000,-426.60000,-1089.88000,1407.64000,-12.72000
20151229,-1083.74000,-475.86000,-425.64000,-1090.94000,1404.62000,-12.82000
20151230,-1083.96000,-476.76000,-425.60000,-1090.98000,1404.38000,-12.60000
20151231,-1084.54000,-474.54000,-424.46000,-1092.14000,1404.42000,-10.34000
20160101,-1085.20000,-474.20000,-426.24000,-1090.52000,1408.80000,-11.36000
20160102,-1084.90000,-475.10000,-426.34000,-1090.82000,1406.80000,-12.44000
20160103,-1085.18000,-476.76000,-426.12000,-1090.80000,1405.96000,-13.06000
20160104,-1083.98000,-475.42000,-425.76000,-1091.44000,1404.74000,-13.04000
20160105,-1084.04000,-476.74000,-426.20000,-1091.66000,1404.60000,-13.36000
20160106,-1084.64000,-476.58000,-424.98000,-1092.56000,1406.16000,-12.42000
20160107,-1084.10000,-476.46000,-425.96000,-1090.72000,1406.34000,-12.66000
20160108,-1083.78000,-475.50000,-425.80000,-1091.14000,1405.46000,-12.66000
20160109,-1082.98000,-475.16000,-426.30000,-1089.54000,1405.88000,-12.10000
20160110,-1083.72000,-475.12000,-425.92000,-1089.98000,1406.12000,-13.30000
20160111,-1083.38000,-476.30000,-426.34000,-1091.04000,1405.72000,-13.12000
20160112,-1083.58000,-476.82000,-426.16000,-1090.50000,1406.68000,-13.10000
20160113,-1083.90000,-476.26000,-425.50000,-1090.30000,1406.26000,-11.38000
20160114,-1083.10000,-474.36000,-426.02000,-1090.62000,1406.04000,-12.20000
20160115,-1083.40000,-474.98000,-425.40000,-1090.36000,1406.16000,-12.06000
20160116,-1083.00000,-475.24000,-425.66000,-1090.52000,1404.80000,-13.10000
20160117,-1082.76000,-473.34000,-424.72000,-1090.66000,1405.08000,-12.32000
20160118,-1082.60000,-475.18000,-425.34000,-1090.20000,1405.94000,-12.12000
20160119,-1083.48000,-475.42000,-425.30000,-1090.26000,1406.30000,-12.14000
20160120,-1084.34000,-472.52000,-424.44000,-1088.44000,1413.26000,-7.68000
20160121,-1084.44000,-474.08000,-425.58000,-1088.36000,1410.64000,-10.56000
20160122,-1083.16000,-475.28000,-426.44000,-1088.70000,1408.96000,-11.46000
20160123,-1082.36000,-475.20000,-426.22000,-1088.76000,1408.10000,-11.38000
20160124,-1082.26000,-473.10000,-425.56000,-1090.14000,1405.54000,-12.50000
20160125,-1082.08000,-473.34000,-425.44000,-1090.52000,1405.78000,-12.00000
20160126,-1082.92000,-474.00000,-424.90000,-1090.96000,1404.72000,-13.16000
20160127,-1082.88000,-473.92000,-425.24000,-1090.38000,1404.88000,-13.32000
20160128,-1083.28000,-473.04000,-425.60000,-1090.28000,1407.30000,-12.52000
20160129,-1083.16000,-473.50000,-425.42000,-1090.20000,1405.32000,-11.80000
20160130,-1082.66000,-473.60000,-425.54000,-1090.40000,1405.66000,-12.78000
20160131,-1083.30000,-472.36000,-425.14000,-1089.86000,1408.28000,-10.58000
20160201,-1083.54000,-473.08000,-425.42000,-1089.84000,1407.48000,-11.30000
20160202,-1082.56000,-474.14000,-425.48000,-1090.14000,1404.74000,-12.56000
20160203,-1083.74000,-473.58000,-425.50000,-1090.56000,1405.88000,-12.52000
20160204,-1083.12000,-473.80000,-426.62000,-1089.34000,1405.64000,-12.54000
20160205,-1083.52000,-474.08000,-424.50000,-1090.34000,1404.76000,-12.48000
20160206,-1083.14000,-473.70000,-425.60000,-1089.74000,1405.04000,-12.34000
20160207,-1083.70000,-472.94000,-423.78000,-1089.80000,1405.28000,-10.90000
20160208,-1084.00000,-472.84000,-426.20000,-1089.82000,1406.88000,-11.34000
20160209,-1084.06000,-473.28000,-423.80000,-1090.42000,1406.18000,-11.04000
20160210,-1083.86000,-473.38000,-425.68000,-1089.98000,1404.90000,-12.16000
20160211,-1084.08000,-472.52000,-425.68000,-1089.48000,1406.54000,-11.70000
20160212,-1084.46000,-473.18000,-427.08000,-1090.82000,1407.32000,-11.96000
20160213,-1083.74000,-473.60000,-425.88000,-1090.28000,1405.54000,-12.32000
20160214,-1082.80000,-473.48000,-425.64000,-1089.48000,1406.54000,-11.82000
20160215,-1083.28000,-474.00000,-424.26000,-1090.02000,1405.74000,-11.28000
20160216,-1083.50000,-472.40000,-424.28000,-1088.08000,1409.20000,-8.56000
20160217,-1083.94000,-471.38000,-428.72000,-1089.60000,1410.82000,-12.26000
20160218,-1083.54000,-472.28000,-426.76000,-1088.98000,1408.64000,-12.36000
20160219,-1083.64000,-473.12000,-423.86000,-1089.50000,1406.40000,-10.68000
20160220,-1083.42000,-473.26000,-423.84000,-1090.02000,1405.90000,-12.26000
20160221,-1083.68000,-473.92000,-425.38000,-1090.38000,1405.32000,-12.32000
20160222,-1083.46000,-476.02000,-424.92000,-1090.68000,1403.86000,-12.94000
20160223,-1083.54000,-475.46000,-425.26000,-1090.62000,1404.46000,-12.88000
20160224,-1083.90000,-475.26000,-424.92000,-1090.18000,1405.48000,-11.42000
20160225,-1083.62000,-476.10000,-424.04000,-1091.16000,1403.72000,-12.98000
20160226,-1083.40000,-473.70000,-425.02000,-1090.86000,1405.06000,-12.90000
20160227,-1083.06000,-473.82000,-424.36000,-1090.62000,1404.56000,-12.84000
20160228,-1083.24000,-473.28000,-424.76000,-1090.24000,1404.32000,-12.86000
20160229,-1083.18000,-474.90000,-425.84000,-1090.28000,99999.0,-13.68000
20160301,-1083.60000,-473.72000,-425.36000,-1090.34000,1404.94000,-13.34000
20160302,-1083.54000,-474.02000,-424.50000,-1090.90000,1403.84000,-13.96000
20160303,-1083.24000,-473.86000,-424.84000,-1090.70000,1404.30000,-13.60000
20160304,-1082.16000,-473.80000,-424.86000,-1091.06000,1404.02000,-14.52000
20160305,-1082.42000,-473.90000,-424.82000,-1090.12000,1404.94000,-13.24000
20160306,-1083.84000,-475.00000,-425.04000,-1091.80000,1401.40000,-14.68000
20160307,-1082.68000,-473.34000,-424.50000,-1088.92000,1408.86000,-13.24000
20160308,-1083.02000,-472.94000,-424.86000,-1088.70000,1407.50000,-12.72000
20160309,-1083.72000,-474.66000,-425.92000,-1089.76000,1405.58000,-12.70000
20160310,-1083.46000,-474.14000,-425.72000,-1090.52000,1407.24000,-13.40000
20160311,-1082.00000,-473.94000,-425.56000,-1088.54000,1406.98000,-17.68000
20160312,-1084.16000,-476.78000,-425.44000,-1090.80000,1404.66000,-13.72000
20160313,-1083.32000,-474.28000,-424.24000,-1090.30000,1404.46000,-13.78000
20160314,-1082.52000,-474.10000,-424.40000,-1090.26000,1405.28000,-13.30000
20160315,-1083.28000,-473.76000,-425.24000,-1090.52000,1405.90000,-13.38000
20160316,-1082.16000,-474.44000,-423.82000,-1090.00000,1406.34000,-12.72000
20160317,-1083.60000,-473.32000,-423.82000,-1089.76000,1409.56000,-12.84000
20160318,-1081.28000,-472.12000,-423.58000,-1087.88000,1406.82000,-11.46000
20160319,-1081.98000,-472.00000,-424.26000,-1089.10000,1408.22000,-11.94000
20160320,-1081.72000,-472.80000,-423.56000,-1090.26000,1406.16000,-14.08000
20160321,-1082.22000,-473.06000,-423.74000,-1090.48000,1404.28000,-13.20000
20160322,-1081.38000,-472.86000,-422.60000,-1089.72000,1405.20000,-13.02000
20160323,-1082.62000,-473.20000,-422.72000,-1090.32000,1404.60000,-13.22000
20160324,-1081.12000,-473.18000,-421.80000,-1089.66000,1404.88000,-13.30000
20160325,-1081.50000,-472.66000,-422.06000,-1089.36000,1405.04000,-12.66000
20160326,-1081.12000,-473.54000,-422.00000,-1089.72000,1404.12000,-13.42000
20160327,-1081.88000,-473.98000,-423.58000,-1090.60000,1403.56000,-13.76000
20160328,-1081.60000,-475.20000,-423.48000,-1090.92000,1402.82000,-14.46000
20160329,-1082.12000,-473.28000,-423.02000,-1090.12000,1405.50000,-13.36000
20160330,-1080.94000,-471.20000,-422.16000,-1087.80000,1408.66000,-11.72000
20160331,-1081.18000,-472.76000,-423.08000,-1089.64000,1404.98000,-13.32000
20160401,-1081.24000,-472.72000,-421.68000,-1089.48000,1403.84000,-13.44000
20160402,-1078.94000,-471.68000,-421.04000,-1087.52000,1404.90000,-12.20000
20160403,-1079.40000,-470.34000,-421.10000,-1087.18000,1408.92000,-10.48000
20160404,-1079.60000,-471.26000,-420.74000,-1087.88000,1407.22000,99999.0
20160405,-1079.52000,-471.24000,-415.68000,-1086.64000,1407.22000,99999.0
20160406,-1079.76000,-471.76000,-417.32000,-1088.38000,1405.36000,-11.22000
20160407,-1079.46000,-470.98000,-415.56000,-1086.88000,1405.58000,-11.58000
20160408,-1079.04000,-469.78000,-416.46000,-1086.16000,1407.68000,-9.96000
20160409,-1079.52000,-470.20000,-416.82000,-1086.98000,1406.64000,-10.26000
20160410,-1079.40000,-470.40000,-415.62000,-1086.44000,1405.46000,-11.74000
20160411,-1078.46000,-470.24000,-414.72000,-1086.82000,1406.62000,-10.44000
20160412,-1079.62000,-470.70000,-415.50000,-1086.48000,1407.98000,-9.06000
20160413,-1080.22000,-470.74000,-416.48000,-1087.22000,1408.36000,-9.74000
20160414,-1080.92000,-468.84000,-416.94000,-1086.16000,1411.28000,-9.36000
20160415,-1079.10000,-469.92000,-416.18000,-1086.26000,1407.64000,-10.84000
20160416,-1078.72000,-470.32000,-415.74000,-1085.88000,1407.94000,-10.12000
20160417,-1079.02000,-468.64000,-416.24000,-1086.42000,1410.54000,-9.38000
20160418,-1078.56000,-470.34000,-415.42000,-1086.54000,1407.46000,-10.46000
20160419,-1078.80000,-470.62000,-414.68000,-1087.42000,1406.48000,-10.32000
20160420,-1078.58000,-470.14000,-415.62000,-1086.84000,1407.60000,-10.58000
20160421,-1080.10000,-471.10000,-415.48000,-1086.52000,1405.64000,-11.16000
20160422,-1078.86000,-470.82000,-415.16000,-1086.42000,1405.10000,-11.56000
20160423,-1078.86000,-470.26000,-415.44000,-1086.82000,1405.90000,-10.58000
20160424,-1079.18000,-470.60000,-415.32000,-1087.38000,1406.08000,-11.04000
20160425,-1079.06000,-470.52000,-415.50000,-1086.46000,1406.28000,-10.54000
20160426,-1078.92000,-471.94000,-415.68000,-1087.44000,1405.80000,-10.92000
20160427,-1078.38000,-470.34000,-415.38000,-1087.02000,1406.48000,-10.50000
20160428,-1078.48000,-472.18000,-415.08000,-1086.26000,1406.46000,-10.16000
20160429,-1078.42000,-470.34000,-414.98000,-1086.40000,1405.72000,-10.78000
20160430,-1079.18000,-470.12000,-414.88000,-1087.06000,1406.42000,-10.44000
20160501,-1079.28000,-469.58000,-415.38000,-1086.36000,1406.14000,-9.78000
20160502,-1080.92000,-470.42000,-417.32000,-1087.64000,1407.32000,-11.34000
20160503,-1080.10000,-473.86000,-416.98000,-1088.14000,1406.70000,-11.00000
20160504,-1079.98000,-473.78000,-415.38000,-1088.08000,1405.96000,-11.48000
20160505,-1081.08000,-471.64000,-416.86000,-1089.14000,1405.78000,-12.56000
20160506,-1081.40000,-471.84000,-418.02000,-1088.68000,1403.40000,-12.12000
20160507,-1082.30000,-472.52000,-418.18000,-1089.66000,1405.48000,-13.90000
20160508,-1083.62000,-469.74000,-419.66000,-1086.96000,1412.64000,-11.96000
20160509,-1083.46000,-471.88000,-419.90000,-1088.90000,1408.64000,-12.54000
20160510,-1082.74000,-472.54000,-419.42000,-1089.14000,1405.74000,-13.46000
20160511,-1082.58000,-472.74000,-418.74000,-1089.88000,1405.32000,-13.18000
20160512,-1082.62000,-472.42000,-419.02000,-1089.60000,1405.18000,-13.14000
20160513,-1082.12000,-474.90000,-419.24000,-1090.16000,1406.16000,-13.00000
20160514,-1082.30000,-476.10000,-419.46000,-1089.10000,1404.10000,-12.90000
20160515,-1081.80000,-476.12000,-419.30000,-1089.02000,1404.00000,-13.50000
20160516,-1081.82000,-471.82000,-418.60000,-1088.54000,1407.56000,-12.32000
20160517,-1081.98000,-472.50000,-418.30000,-1089.56000,1404.24000,-13.32000
20160518,-1081.94000,-475.54000,-418.64000,-1088.82000,1404.58000,-13.28000
20160519,-1082.44000,-474.68000,-418.76000,-1089.54000,1404.38000,-13.42000
20160520,-1082.34000,-476.72000,-418.18000,-1089.58000,1402.56000,-14.84000
20160521,-1083.06000,-476.32000,-419.64000,-1090.34000,1403.74000,-13.72000
20160522,-1083.50000,-476.16000,-419.02000,-1090.22000,1404.82000,-14.04000
20160523,-1082.72000,-473.32000,-419.02000,-1089.48000,1403.02000,-13.76000
20160524,-1083.28000,-473.32000,-419.60000,-1089.62000,1403.24000,-13.66000
20160525,-1083.04000,-474.60000,-417.74000,-1090.90000,1401.72000,-14.84000
20160526,-1081.82000,-476.62000,-419.16000,-1089.72000,1401.96000,-14.86000
20160527,-1083.22000,-476.92000,-418.76000,-1089.72000,1403.66000,-14.58000
20160528,-1082.28000,-477.92000,-419.66000,-1090.16000,1403.14000,-13.58000
20160529,-1082.02000,-475.16000,-419.18000,-1088.94000,1403.76000,-13.86000
20160530,-1083.32000,-476.90000,-418.68000,-1091.66000,1403.50000,-14.52000
20160531,-1081.96000,-474.84000,-419.80000,-1089.96000,1401.54000,-14.96000
20160601,-1082.56000,-475.46000,-418.86000,-1090.76000,1402.02000,-14.42000
20160602,-1082.50000,-476.90000,-417.02000,-1090.54000,1403.20000,-14.52000
20160603,-1082.10000,-476.42000,-418.96000,-1089.80000,1402.52000,-14.62000
20160604,-1082.24000,-477.18000,-419.12000,-1090.04000,1400.78000,-14.90000
20160605,-1082.90000,-477.20000,-419.32000,-1089.62000,1402.56000,-13.80000
20160606,-1083.30000,-475.74000,-417.70000,-1090.32000,1404.94000,-13.64000
20160607,-1082.98000,-473.42000,-419.26000,-1089.34000,1402.60000,-14.10000
20160608,-1084.34000,-476.86000,-420.44000,-1090.66000,1402.68000,-13.66000
20160609,-1082.98000,-476.70000,-418.84000,-1089.62000,1403.04000,-13.50000
20160610,-1082.94000,-476.78000,-419.42000,-1091.26000,1401.06000,-14.54000
20160611,-1084.32000,-476.16000,-420.16000,99999.0,1403.60000,-14.54000
20160612,-1082.30000,-476.26000,-419.30000,-1090.02000,1402.96000,-14.52000
20160613,-1083.36000,-473.74000,-418.14000,-1090.82000,1402.94000,-15.08000
20160614,-1082.50000,-473.50000,-418.86000,-1090.30000,1402.68000,-14.86000
20160615,-1082.48000,-476.28000,-418.76000,-1088.68000,1403.28000,-13.96000
20160616,-1081.98000,-476.78000,-417.80000,-1089.66000,1402.00000,-14.82000
20160617,-1082.64000,-473.50000,-417.70000,-1090.02000,1402.72000,-14.60000
20160618,-1082.70000,-472.50000,-418.90000,-1089.16000,1403.98000,-14.24000
20160619,-1082.88000,-473.48000,-417.36000,-1090.34000,1402.46000,-14.72000
20160620,-1082.92000,-476.80000,-416.82000,-1090.52000,1401.38000,-14.98000
20160621,-1083.46000,-476.14000,-416.82000,-1090.28000,1401.08000,-15.42000
20160622,-1083.78000,-477.48000,-417.64000,-1090.84000,1399.52000,-15.60000
20160623,-1082.60000,-473.46000,-417.32000,-1089.72000,1400.98000,-14.48000
20160624,-1083.16000,-476.16000,-418.18000,-1089.96000,1402.28000,-14.80000
20160625,-1082.76000,-475.58000,-417.24000,-1089.66000,1403.58000,-14.32000
20160626,-1082.90000,-476.28000,-417.44000,-1090.48000,1402.52000,-14.50000
20160627,-1082.28000,-473.14000,-416.52000,-1088.86000,1404.46000,-14.22000
20160628,-1082.30000,-476.44000,-416.90000,-1089.64000,1403.46000,-14.68000
20160629,-1082.44000,-477.06000,-416.68000,-1089.22000,1401.76000,-14.74000
20160630,-1082.36000,-474.16000,-417.30000,-1089.50000,1401.08000,-15.14000
20160701,-1082.50000,-474.66000,-417.08000,-1089.68000,1402.72000,-14.72000
20160702,-1082.16000,-475.62000,-416.56000,-1089.30000,1403.64000,-14.34000
20160703,-1082.38000,-476.18000,-417.52000,-1089.18000,1400.94000,-14.50000
20160704,-1082.80000,-475.14000,-417.16000,-1089.90000,1399.86000,-14.20000
20160705,-1082.18000,-472.96000,-416.10000,-1089.62000,1402.12000,-14.36000
20160706,-1082.50000,-476.40000,-416.52000,-1089.80000,1402.08000,-15.06000
20160707,-1083.72000,-474.80000,-417.98000,-1089.62000,1404.82000,-13.92000
20160708,-1083.48000,-474.10000,-416.52000,-1089.50000,1407.26000,-13.14000
20160709,-1083.08000,-475.64000,-417.22000,-1090.34000,1402.04000,-14.42000
20160710,-1083.26000,-475.70000,-417.24000,-1089.78000,1404.38000,-13.52000
20160711,-1083.00000,-476.02000,-416.24000,-1089.38000,1403.78000,-13.72000
20160712,-1083.14000,-475.34000,-416.98000,-1089.84000,1404.38000,-14.58000
20160713,-1082.94000,-475.54000,-418.06000,-1089.54000,1404.08000,-14.40000
20160714,-1082.50000,-475.40000,-418.58000,-1088.80000,1404.36000,-14.62000
20160715,-1083.14000,-477.30000,-417.72000,-1090.78000,1401.30000,-14.90000
20160716,-1081.26000,-474.02000,-417.04000,-1088.28000,1403.82000,-13.68000
20160717,-1082.62000,-475.14000,-416.78000,-1089.18000,1404.22000,-13.92000
20160718,-1082.14000,-475.62000,-416.34000,-1088.90000,1402.66000,-13.64000
20160719,-1082.76000,-476.52000,-417.80000,-1090.38000,1402.12000,-14.58000
20160720,-1081.40000,-475.06000,-417.78000,-1088.88000,1403.54000,-13.92000
20160721,-1082.68000,-475.62000,-416.10000,-1089.06000,1403.14000,-13.66000
20160722,-1082.52000,-474.28000,-415.68000,-1088.96000,1405.42000,-13.56000
20160723,-1082.92000,-475.20000,-415.76000,-1089.80000,1403.76000,-14.40000
20160724,-1082.42000,-475.72000,-416.46000,-1090.44000,1401.76000,-15.44000
20160725,-1084.92000,-475.24000,-417.70000,-1090.70000,1407.00000,-14.36000
20160726,-1083.20000,-475.62000,-415.84000,-1090.00000,1402.60000,-14.44000
20160727,-1082.24000,-476.48000,-416.94000,-1089.92000,1402.62000,-14.06000
20160728,-1082.42000,-475.08000,-415.64000,-1089.22000,1403.84000,-13.82000
20160729,-1082.80000,-475.66000,-416.28000,99999.0,1403.38000,-15.06000
20160730,-1082.74000,-476.00000,-415.90000,-1090.04000,1402.62000,-14.76000
20160731,-1082.80000,-477.10000,-416.24000,-1090.38000,1401.58000,-14.78000
20160801,-1082.64000,-476.74000,-416.74000,-1090.50000,1401.46000,-14.72000
20160802,-1082.22000,-476.88000,-416.88000,-1090.94000,1399.18000,-15.58000
20160803,-1082.82000,-473.64000,-417.26000,-1087.76000,1408.56000,-11.78000
20160804,-1083.92000,-476.86000,-417.64000,-1091.20000,1402.06000,-14.92000
20160805,-1082.98000,-474.98000,-416.82000,-1089.16000,1405.68000,-14.18000
20160806,-1084.18000,-476.76000,-417.20000,-1090.94000,1402.98000,-13.88000
20160807,-1083.96000,-476.70000,-418.20000,-1090.16000,1402.32000,-14.02000
20160808,-1082.94000,-475.68000,-417.54000,-1090.30000,1402.74000,-14.52000
20160809,-1083.60000,-476.38000,-417.24000,-1090.48000,1403.10000,-13.80000
20160810,-1083.20000,-476.66000,-416.14000,-1090.10000,1403.10000,-13.86000
20160811,-1082.82000,-476.46000,-417.30000,-1090.08000,1402.80000,-14.72000
20160812,-1082.26000,-475.88000,-415.74000,-1089.62000,1404.08000,-14.02000
20160813,-1082.90000,-476.50000,-416.14000,-1090.54000,1403.26000,-14.70000
20160814,-1082.64000,-476.84000,-415.64000,-1090.92000,1402.46000,-14.52000
20160815,-1083.04000,-476.50000,-416.78000,-1090.50000,1402.16000,-14.40000
20160816,-1083.10000,-476.30000,-417.54000,-1090.28000,1402.06000,-14.42000
20160817,-1082.52000,-476.72000,-417.16000,-1090.42000,1402.14000,-14.00000
20160818,-1082.48000,-475.30000,-416.38000,-1090.20000,1403.88000,-14.24000
20160819,-1082.60000,-475.70000,-416.62000,-1090.62000,1402.58000,-13.84000
20160820,-1082.30000,-475.68000,-416.98000,-1090.16000,1402.94000,-13.76000
20160821,-1081.98000,-476.90000,-415.74000,-1090.52000,1399.92000,-15.02000
20160822,-1082.46000,-476.24000,-416.54000,-1090.82000,1402.30000,-14.60000
20160823,-1083.64000,-476.14000,-417.62000,-1090.00000,1400.60000,-12.14000
20160824,-1082.72000,-475.16000,-415.86000,-1089.68000,1407.66000,-12.68000
20160825,-1082.70000,-474.94000,-416.68000,-1090.08000,1403.74000,-13.30000
20160826,-1082.12000,-476.86000,-415.88000,-1090.16000,1402.22000,-12.90000
20160827,-1081.92000,-475.30000,-416.74000,-1089.72000,1403.54000,-12.62000
20160828,-1082.02000,-475.68000,-416.78000,-1090.26000,1403.10000,-12.50000
20160829,-1081.34000,-475.52000,-416.36000,-1089.26000,1401.70000,-12.42000
20160830,-1082.38000,-475.76000,-416.72000,-1089.16000,1403.08000,-11.90000
20160831,-1082.80000,-476.90000,-417.34000,-1090.26000,1402.26000,-13.36000
20160901,-1084.62000,-477.20000,-417.64000,-1090.98000,1401.68000,-12.72000
20160902,-1083.44000,-475.58000,-416.74000,-1090.38000,1405.50000,-12.70000
20160903,-1083.12000,-475.58000,-417.18000,-1090.10000,1406.68000,-13.32000
20160904,-1081.52000,-476.66000,-416.60000,-1086.58000,1406.62000,-11.64000
20160905,-1083.22000,-479.24000,-416.84000,-1090.36000,1403.46000,-12.76000
20160906,-1082.58000,-478.80000,-417.14000,-1088.89000,1404.40000,-12.66000
20160907,-1083.00000,-477.60000,-417.26000,-1090.30000,1403.28000,-12.00000
20160908,-1082.64000,-477.12000,-416.92000,-1089.12000,1405.00000,-12.36000
20160909,-1081.86000,-477.96000,-416.46000,-1088.90000,1403.48000,-12.60000
20160910,-1082.16000,-478.98000,-416.44000,-1089.86000,1403.08000,-13.04000
20160911,-1082.52000,-480.40000,-416.26000,99999.0,1403.08000,-12.56000
20160912,-1081.76000,-478.56000,-416.44000,-1090.08000,1401.58000,-12.66000
20160913,-1082.48000,-478.04000,-416.44000,-1089.74000,1403.52000,-12.32000
20160914,-1082.22000,-479.20000,-416.76000,-1089.42000,1403.30000,-11.68000
20160915,-1081.74000,-479.40000,-416.48000,-1088.76000,1404.38000,-11.42000
20160916,-1081.60000,-479.86000,-416.14000,-1089.50000,1401.88000,-12.52000
20160917,-1081.90000,-479.66000,-415.78000,-1090.14000,1400.92000,-13.22000
20160918,-1082.30000,-476.66000,-416.16000,-1089.76000,1402.14000,-12.64000
20160919,-1083.06000,-478.56000,-417.06000,-1089.72000,1405.74000,-11.22000
